x,Pv
0.001,0.0013044713686713926
0.001006935148416371,0.0013044772108864867
0.0010139183931162992,0.0013044831344157556
0.001020950067654649,0.0013044891403909645
0.001028030507899538,0.001304495229959633
0.0010351600520483787,0.0013045014042852503
0.0010423390406440324,0.0013045076645474833
0.0010495678165910766,0.0013045140119424415
0.0010568467251721822,0.001304520447682853
0.001064176114064607,0.0013045269729983517
0.001071556333356802,0.0013045335891356809
0.0010789877355651338,0.0013045402973589392
0.001086470675650722,0.0013045470989497996
0.0010940055110363947,0.0013045539952077786
0.00110159260162376,0.0013045609874504963
0.0011092323098103969,0.0013045680770139088
0.001116925000507166,0.0013045752652525665
0.0011246710411556384,0.0013045825535398555
0.0011324708017456473,0.0013045899432682984
0.00114032465483296,0.0013045974358497742
0.0011482329755570736,0.0013046050327158428
0.0011561961416591334,0.0013046127353179753
0.0011642145334999749,0.0013046205451278654
0.0011722885340782934,0.001304628463637873
0.0011804185290489363,0.001304636492360848
0.0011886049067413237,0.0013046446328306336
0.0011968480581780018,0.0013046528866025632
0.0012051483770933117,0.0013046612552536246
0.0012135062599522024,0.0013046697403827333
0.0012219221059691662,0.0013046783436110778
0.001230396317127307,0.001304687066582396
0.0012389292981975413,0.0013046959109633302
0.0012475214567579315,0.0013047048784436968
0.001256173203213155,0.0013047139707368473
0.0012648849508141065,0.0013047231895799624
0.0012736571156776364,0.0013047325367343931
0.0012824901168064279,0.0013047420139860398
0.0012913843761090094,0.001304751623145644
0.0013003403184199082,0.001304761366049158
0.0013093583715199414,0.0013047712445580584
0.00131843896615665,0.0013047812605597535
0.0013275825360648732,0.0013047914159679147
0.0013367895179874653,0.0013048017127228635
0.0013460603516961573,0.0013048121527919076
0.0013553954800125628,0.0013048227381697512
0.0013647953488293283,0.0013048334708788492
0.0013742604071314325,0.0013048443529697891
0.0013837911070176314,0.0013048553865217416
0.0013933879037220532,0.001304866573642796
0.0014030512556359417,0.0013048779164703897
0.0014127816243295526,0.0013048894171716816
0.0014225794745741998,0.0013049010779440406
0.0014324452743644548,0.0013049129010157213
0.0014423794949405017,0.001304924888645548
0.0014523826108106444,0.00130493704312368
0.0014624550997739726,0.0013049493667723678
0.0014725974429431836,0.001304961861946188
0.0014828101247675632,0.0013049745310324636
0.0014930936330561238,0.0013049873764517902
0.0015034484590009066,0.0013050004006584365
0.0015138750972004422,0.0013050136061408325
0.0015243740456833753,0.001305026995422016
0.0015349458059322535,0.0013050405710601659
0.0015455908829074799,0.001305054335649069
0.001556309785071433,0.001305068291818615
0.001567103024412754,0.0013050824422352848
0.0015779711164708003,0.0013050967896026723
0.001588914580360272,0.001305111336662015
